YEAR,TEAM,SEED,CONF,KADJ EM,KADJ O,KADJ D,KADJ T,BADJ EM,BADJ O,BADJ D,BARTHAG,EFG%,EFG%D,FTR,FTRD,TOV%,TOV%D,OREB%,DREB%,2PT%,2PT%D,3PT%,3PT%D,2PTR,3PTR,EXP,TALENT,AVG HGT,EFF HGT,PPPO,PPPD,WAB,ELITE SOS,BADJ T,ROUNDS_WON,RELATIVE RATING,KILLSHOTS PER GAME,KILL SHOTS CONCEDED PER GAME,KILLSHOTS MARGIN,ROSTER RANK,INJURY RANK,NET RPI,ELO,B POWER,Q1 W,Q2 W,Q1 PLUS Q2 W,Q3 Q4 L,RESUME,R SCORE,SEED_DIVERGENCE,COACH,COACH_PREMIUM
2018,Butler,10,BE,17.8667,115.758,97.8916,67.8456,19.9,115.4,95.5,0.898,53.8,52.0,26.3,35.1,15.7,19.8,27.3,75.3,54.1,49.6,35.6,37.4,62.8,37.2,1.614,52.743,76.655,79.774,1.108,1.019,1.7,35.194,69.4,1.0,16.05925488,,,,,,41,51,26.0,4,4,8,1,38,87.1,3,Lavall Jordan,0.4
2018,Texas,10,B12,15.4577,109.372,93.914,65.2086,15.9,108.6,92.7,0.861,49.8,47.9,33.2,26.1,17.1,18.3,29.4,70.5,51.4,47.1,31.5,33.0,61.8,38.2,0.957,74.625,77.743,81.515,1.036,0.985,1.4,36.484,66.7,0.0,14.87049876,,,,,,50,62,36.0,6,2,8,0,40,62.9,1,Shaka Smart,-5.0
2018,Oklahoma,10,B12,14.419,115.128,100.709,75.8225,16.6,115.9,99.3,0.855,53.8,51.2,33.1,25.6,17.3,17.1,27.9,70.0,53.4,49.5,36.3,36.1,59.1,40.9,1.253,70.869,77.895,81.034,1.101,1.056,1.1,35.193,77.0,0.0,12.51309816,,,,,,48,79,41.7,6,3,9,1,15,75.7,0,Lon Kruger,-1.0
2018,Providence,10,BE,11.9189,108.926,97.0075,67.0963,12.2,108.7,96.5,0.797,49.6,50.1,39.2,31.4,17.6,18.9,29.4,71.1,49.5,51.3,33.3,32.1,67.0,33.0,1.894,60.949,77.674,80.31,1.042,1.027,1.9,34.553,68.3,0.0,11.38708017,,,,,,31,37,61.3,5,5,10,3,25,96.6,-2,Ed Cooley,-2.1
2018,Loyola Chicago,11,MVC,15.1402,111.331,96.1911,65.3221,12.2,109.0,96.8,0.797,57.8,47.3,33.2,25.7,18.8,20.0,22.1,74.1,56.5,46.3,40.0,32.6,64.3,35.7,1.803,16.801,76.466,78.499,1.088,0.942,2.0,14.914,66.5,4.0,11.99115929,,,,,,22,14,51.3,1,3,4,3,90,45.9,2,Porter Moser,4.0
2018,Arizona St.,11,P12,14.714,117.651,102.937,71.5605,15.1,117.2,102.1,0.83,53.9,50.7,41.9,32.3,14.6,20.4,28.1,69.3,53.3,50.4,36.4,34.1,59.3,40.7,1.795,53.908,76.215,80.009,1.141,1.029,-1.2,22.863,72.9,,12.54339533,,,,,,66,91,46.3,3,5,8,2,46,6.5,1,Bobby Hurley,-1.8
2018,UCLA,11,P12,14.3834,116.447,102.063,70.5038,12.8,114.7,101.9,0.796,53.8,49.4,35.9,29.5,16.2,14.7,28.6,72.8,51.3,47.4,38.3,34.9,60.1,39.9,1.437,78.711,78.806,83.033,1.119,1.043,0.0,25.311,71.6,,14.42863558,,,,,,36,52,49.0,3,5,8,2,33,77.6,0,Steve Alford,-1.5
2018,San Diego St.,11,MWC,14.1504,111.286,97.1358,68.6523,14.9,110.6,95.7,0.841,52.0,48.8,34.3,29.2,17.0,19.3,31.8,74.7,52.3,48.3,34.3,33.1,63.9,36.1,1.608,61.723,78.323,82.17,1.095,0.973,-1.5,19.129,70.0,0.0,11.93351204,,,,,,63,33,50.7,3,2,5,3,60,6.6,0,Brian Dutcher,2.3
2018,Syracuse,11,ACC,13.5929,107.705,94.1122,63.3993,13.3,106.3,93.0,0.823,47.2,46.8,40.2,31.3,19.1,19.6,35.1,70.7,46.7,44.8,32.1,32.8,66.5,33.5,0.961,81.271,80.1,82.622,1.03,0.984,-0.4,29.15,64.5,2.0,11.22463858,,,,,,45,75,52.7,4,3,7,2,31,38.3,-1,Jim Boeheim,4.6
2018,St. Bonaventure,11,A10,11.1954,112.288,101.093,69.2408,9.8,110.4,100.6,0.744,52.3,48.9,39.9,39.3,16.3,20.4,30.1,70.4,48.5,49.6,39.8,32.0,66.3,33.7,2.209,5.279,76.517,78.956,1.109,1.01,1.4,18.499,70.4,0.0,10.2987385,,,,,,24,24,62.0,3,6,9,3,49,87.0,-2,Mark Schmidt,-1.4
2018,Davidson,12,A10,14.9051,117.399,102.494,64.1645,14.2,116.7,102.5,0.816,57.7,51.2,24.5,28.6,14.5,16.2,22.7,76.6,56.8,50.0,39.1,35.2,51.8,48.2,1.744,20.885,78.13,80.757,1.161,1.026,-2.9,18.185,65.4,0.0,12.71494275,,,,,,59,40,43.3,4,1,5,5,48,9.9,2,Bob Mckillop,0.3
2018,New Mexico St.,12,WAC,13.5573,108.457,94.9001,68.2276,12.7,106.9,94.2,0.811,51.8,45.5,29.1,33.6,17.4,19.3,34.2,77.2,52.3,45.0,34.0,30.8,63.6,36.4,2.012,16.867,75.443,78.884,1.078,0.923,1.3,14.546,69.3,0.0,11.48886454,,,,,,35,27,64.0,1,3,4,2,86,18.6,0,Chris Jans,-1.9
2018,Murray St.,12,OVC,12.6951,113.139,100.444,67.3002,9.9,111.1,101.2,0.745,55.2,46.9,37.1,30.2,17.3,18.2,32.5,72.8,54.5,47.2,37.4,30.8,60.3,39.7,1.887,0.2,76.282,79.963,1.143,0.976,-0.4,10.363,68.0,0.0,10.25893529,,,,,,47,30,67.7,0,3,3,2,104,3.5,0,Matt Mcmahon,0.1
2018,South Dakota St.,12,Sum,10.5907,114.629,104.038,70.2629,12.4,114.0,101.6,0.79,54.5,50.2,35.8,25.5,13.8,14.3,24.7,77.1,51.2,49.8,39.2,33.8,56.5,43.5,2.117,2.923,76.865,80.096,1.142,1.036,0.6,15.634,71.4,0.0,8.736518858,,,,,,37,21,81.0,1,1,2,1,93,0.7,-1,T J Otzelberger,0.0
2018,Buffalo,13,MAC,10.4931,114.284,103.791,72.8022,11.0,113.6,102.6,0.763,54.8,48.5,30.3,40.4,16.6,18.2,32.0,71.4,54.2,47.7,37.2,33.3,60.0,40.0,1.751,10.891,76.586,80.17,1.135,1.025,-1.3,14.057,74.0,1.0,9.683298694,,,,,,26,36,77.0,0,3,3,3,111,0.1,0,Nate Oats,0.9
2018,UNC Greensboro,13,SC,9.0562,105.672,96.6156,64.9776,7.3,103.5,96.2,0.699,52.0,47.6,26.4,39.1,19.8,21.6,33.7,76.2,50.9,47.0,35.6,32.3,54.1,45.9,1.785,0.208,77.161,80.834,1.066,0.936,-1.6,12.559,66.1,0.0,10.09619626,,,,,,65,46,90.0,1,3,4,5,103,0.3,-1,Wes Miller,-0.5
2018,Marshall,13,CUSA,5.38402,109.328,103.944,74.8308,4.4,107.8,103.4,0.618,54.9,49.7,32.9,29.0,17.2,18.2,22.3,68.4,56.2,48.5,35.5,34.8,54.3,45.7,1.443,2.18,76.631,80.007,1.088,1.03,-2.5,16.115,76.1,1.0,4.042848005,,,,,,87,70,121.0,3,1,4,5,66,0.1,-2,Dan D'Antoni,0.8
2018,College of Charleston,13,CAA,4.73418,109.887,105.153,64.6463,1.6,106.7,105.1,0.543,52.8,50.2,36.8,31.3,14.7,17.8,25.6,72.0,51.8,48.8,36.4,35.1,62.9,37.1,2.061,4.156,76.811,79.63,1.117,1.037,-2.1,10.655,65.8,0.0,7.12158649,,,,,,56,53,116.3,1,4,5,4,91,0.4,-2,Earl Grant,-0.2
2018,Montana,14,BSky,10.8304,110.144,99.3132,67.9708,8.5,107.6,99.1,0.72,51.7,48.3,38.9,41.3,17.4,21.2,34.0,73.6,51.9,46.1,34.1,35.3,72.8,27.2,1.738,16.392,76.629,79.637,1.101,0.97,-1.1,13.047,69.1,0.0,8.208817367,,,,,,76,39,91.3,0,1,1,1,117,0.1,1,Travis Decuire,-0.4
2018,Bucknell,14,Pat,6.8137,109.182,102.368,71.4452,5.7,107.6,101.9,0.652,54.0,47.6,42.4,34.4,17.1,17.1,27.2,72.6,55.6,46.5,34.3,33.2,60.7,39.3,1.977,0.2,77.029,80.645,1.103,0.99,-3.0,12.477,72.9,0.0,9.328356857,,,,,,80,63,91.0,0,1,1,4,135,0.0,0,Nathan Davis,-0.4
2018,Stephen F. Austin,14,Slnd,5.56289,104.983,99.4206,71.1416,5.8,104.1,98.3,0.659,53.4,49.7,40.0,50.5,20.8,26.1,32.7,71.4,52.0,47.1,37.4,35.9,67.6,32.4,1.934,16.014,76.338,79.136,1.075,0.941,-1.9,9.583,72.1,0.0,7.64726579,,,,,,104,67,113.3,0,1,1,4,136,0.0,0,Kyle Keller,-0.2
2018,Wright St.,14,Horz,2.81674,101.068,98.251,68.2124,3.1,99.6,96.5,0.59,49.0,48.3,36.0,30.0,18.6,21.1,28.8,75.1,48.0,45.6,34.0,34.9,65.0,35.0,1.455,0.375,76.807,80.331,1.015,0.941,-3.5,11.684,69.3,0.0,3.46237839,,,,,,99,90,134.0,1,1,2,6,125,0.0,-2,Scott Nagy,-1.1
2018,Georgia St.,15,SB,7.20921,109.045,101.835,66.8969,6.5,107.2,100.7,0.673,54.1,47.1,31.6,39.1,16.7,20.8,25.8,67.2,50.9,43.9,39.1,33.9,58.9,41.1,1.916,31.565,76.699,78.473,1.086,0.989,-5.1,9.801,67.9,0.0,7.57595395,,,,,,132,81,101.7,0,1,1,9,216,0.0,1,Ron Hunter,0.6
2018,Iona,15,MAAC,2.87263,110.261,107.388,70.6965,1.5,108.8,107.3,0.54,54.1,52.1,30.4,29.2,16.0,18.8,24.4,69.5,51.3,51.4,38.8,35.5,59.2,40.8,2.223,0.2,75.88,78.997,1.094,1.044,-7.3,11.688,71.6,0.0,3.330382882,,,,,,108,125,124.3,0,1,1,8,199,0.0,0,Tim Cluess,-0.6
2018,Cal St. Fullerton,15,BW,1.3154,104.984,103.669,69.5384,-1.2,102.6,103.8,0.467,52.0,48.3,46.0,34.8,20.6,18.4,26.5,71.1,52.2,45.2,34.3,36.3,71.6,28.4,1.488,0.2,76.687,78.659,1.032,1.018,-5.5,12.991,70.8,0.0,-1.645398464,,,,,,131,121,168.7,0,2,2,7,152,0.0,-1,Dedrique Taylor,-0.2
2018,Lipscomb,15,ASun,0.363623,103.793,103.43,74.8966,0.8,102.6,101.8,0.523,51.9,51.7,41.2,38.7,20.1,19.8,28.0,75.9,53.5,52.6,33.0,33.5,61.1,38.9,1.601,5.68,77.268,79.89,1.039,1.008,-3.2,15.067,75.9,0.0,0.489485986,,,,,,101,98,169.0,0,1,1,5,175,0.0,-1,Casey Alexander,-0.1
2018,Penn,16,Ivy,3.69539,103.553,99.8577,68.8538,5.5,103.1,97.6,0.653,53.0,46.9,33.6,31.9,16.6,17.1,24.2,77.3,53.7,48.1,34.7,29.7,58.3,41.7,1.833,14.406,76.057,79.138,1.053,0.968,-3.3,10.435,70.1,0.0,4.999832125,,,,,,121,74,115.0,0,0,0,4,150,0.0,1,Steve Donahue,1.2
2018,Radford,16,BSth,-0.04778,103.581,103.629,62.7351,-1.7,101.8,103.5,0.453,49.4,49.5,31.6,31.4,18.6,20.2,32.2,71.7,47.3,48.4,35.1,34.2,60.2,39.8,1.584,1.613,74.782,78.29,1.039,1.007,-6.5,12.213,64.0,0.0,-1.158649079,,,,,,128,128,175.7,0,0,0,7,208,0.0,0,Mike Jones,0.0
2018,UMBC,16,AE,-1.9086,103.389,105.297,68.1857,-3.0,102.5,105.5,0.418,52.2,52.1,30.0,31.1,16.9,20.7,26.4,71.0,48.3,50.8,38.2,35.9,55.9,44.1,1.951,10.296,75.848,79.973,1.05,1.028,-4.9,11.536,69.3,1.0,-1.085429282,,,,,,112,94,181.7,1,0,1,5,124,0.0,0,Ryan Odom,-0.3
2018,Texas Southern,16,SWAC,-7.659,105.281,112.94,71.5742,-8.1,104.8,112.9,0.298,50.8,51.5,43.2,31.4,17.2,16.0,28.5,67.8,48.7,49.5,36.3,37.1,63.2,36.8,2.025,30.177,75.756,80.045,1.063,1.091,-10.9,18.818,72.5,0.0,-5.630362768,,,,,,222,217,241.7,0,0,0,8,245,0.0,0,Mike Davis,-0.1
2018,LIU Brooklyn,16,NEC,-7.80028,103.335,111.135,71.3779,-8.5,102.0,110.5,0.285,52.3,50.0,38.5,32.1,19.4,16.4,29.8,70.1,52.3,50.4,34.8,32.7,61.1,38.9,1.875,14.561,75.202,78.642,1.054,1.056,-13.2,5.293,72.7,,-6.716757165,,,,,,232,203,247.7,0,1,1,15,311,0.0,0,,0.0
2018,North Carolina Central,16,MEAC,-12.7366,98.1525,110.889,64.9456,-14.3,96.8,111.1,0.17,51.2,48.7,31.2,34.4,20.7,16.6,32.5,70.5,51.9,48.2,33.2,33.1,68.4,31.6,1.717,4.118,76.233,79.629,1.033,1.038,-12.0,6.345,66.4,,-9.725913577,,,,,,279,255,291.0,0,0,0,14,285,0.0,0,Levelle Moton,-0.2
2019,Virginia,1,ACC,35.6552,123.571,87.9163,59.2665,33.9,122.6,88.7,0.976,55.7,43.5,30.3,27.9,14.7,17.8,30.0,74.1,52.2,45.5,40.9,27.2,61.3,38.7,1.552,73.381,77.203,81.011,1.171,0.898,11.1,33.411,60.9,6.0,31.12226812,,,,,,1,1,1.3,12,4,16,0,3,100.0,0,Tony Bennett,-7.1
2019,Gonzaga,1,WCC,32.7887,125.125,92.336,69.7687,32.5,124.1,91.6,0.971,59.6,44.2,36.0,25.1,14.5,18.9,30.6,72.9,62.3,43.1,36.5,30.9,64.7,35.3,1.839,55.473,78.212,80.475,1.241,0.909,7.1,21.704,72.0,3.0,30.56041278,,,,,,2,7,3.0,4,6,10,0,30,99.9,0,Mark Few,4.7
2019,Duke,1,ACC,31.9925,120.084,88.0911,72.2115,31.0,119.3,88.3,0.97,53.4,44.6,34.6,24.0,17.7,19.8,36.1,70.3,58.3,44.9,30.2,29.3,62.4,37.6,0.687,88.931,78.656,80.832,1.129,0.913,11.2,37.373,73.9,3.0,29.52327946,,,,,,3,2,2.3,11,6,17,0,1,99.9,0,Mike Krzyzewski,-0.1
2019,North Carolina,1,ACC,29.171,119.872,90.701,74.2921,28.0,119.2,91.2,0.956,52.9,48.3,30.9,28.9,17.1,18.5,34.6,76.8,51.9,47.5,36.5,32.9,64.1,35.9,1.759,76.654,78.502,80.814,1.126,0.955,10.0,36.978,76.3,2.0,27.63944774,,,,,,7,5,4.7,10,6,16,0,4,99.9,-1,Roy Williams,5.3
2019,Michigan St.,2,B10,31.3607,121.729,90.3679,67.4035,28.1,120.0,91.9,0.956,55.8,43.7,35.0,27.7,18.7,14.9,34.1,73.2,54.8,41.3,38.4,31.8,62.2,37.8,1.768,70.057,77.545,79.804,1.144,0.951,10.6,37.031,69.2,4.0,27.2342961,,,,,,8,3,4.0,13,6,19,0,2,99.9,1,Tom Izzo,10.3
2019,Michigan,2,B10,29.4352,115.516,86.081,64.4257,29.1,115.3,86.2,0.966,52.1,44.1,27.0,24.9,13.5,18.3,24.5,74.5,51.8,44.5,35.0,28.9,59.8,40.2,1.42,80.432,77.708,81.075,1.078,0.897,9.2,32.909,65.8,2.0,23.9313182,,,,,,9,14,6.3,9,10,19,0,9,99.9,0,John Beilein,6.5
2019,Kentucky,2,SEC,27.4133,118.223,90.8094,65.8287,25.2,116.9,91.7,0.942,53.3,47.0,42.5,27.1,18.5,18.4,36.6,74.2,52.7,43.6,36.4,35.0,70.2,29.8,0.592,95.376,78.06,80.796,1.126,0.96,8.8,33.711,67.2,3.0,25.15052563,,,,,,6,9,7.3,10,6,16,0,5,99.9,0,John Calipari,9.8
2019,Tennessee,2,SEC,26.98,122.479,95.4987,67.703,27.9,122.9,95.0,0.951,55.3,47.4,33.4,34.4,15.9,18.2,31.6,69.7,55.7,44.6,36.2,34.4,68.2,31.8,2.179,55.685,77.811,80.279,1.164,0.99,9.8,34.04,68.9,2.0,23.51758792,,,,,,5,8,7.0,9,6,15,0,7,99.9,0,Rick Barnes,-3.0
2019,Texas Tech,3,B12,26.7476,112.694,85.9468,66.5403,25.8,112.1,86.3,0.953,53.7,42.8,33.5,37.6,18.2,23.0,28.6,71.4,52.9,41.3,36.8,30.1,64.5,35.5,1.87,47.191,76.923,79.206,1.075,0.872,7.0,29.682,67.7,5.0,22.82672966,,,,,,10,16,9.0,8,8,16,1,14,99.7,0,Chris Beard,5.6
2019,Purdue,3,B10,26.0512,121.093,95.0422,65.6263,25.4,121.0,95.6,0.938,52.7,49.5,29.4,32.7,15.9,19.5,35.0,73.4,51.2,47.9,36.4,34.4,55.5,44.5,1.565,56.197,78.269,81.609,1.139,0.999,6.1,35.323,67.0,3.0,22.78059116,,,,,,12,20,10.0,7,9,16,1,17,99.6,0,Matt Painter,-2.3
2019,Houston,3,Amer,22.4249,114.118,91.6934,66.1482,23.2,114.1,90.9,0.932,52.1,42.4,31.9,37.6,16.8,18.2,34.7,73.8,50.8,43.1,35.9,27.6,57.1,42.9,1.802,36.791,76.192,78.923,1.12,0.907,7.9,21.749,67.4,2.0,19.93237799,,,,,,4,4,14.0,6,10,16,0,16,99.9,-1,Kelvin Sampson,2.6
2019,LSU,3,SEC,20.9656,118.485,97.5196,69.8753,21.2,118.3,97.1,0.907,51.7,50.2,37.7,34.2,18.2,20.7,37.3,69.6,53.4,49.7,32.3,34.1,65.7,34.3,1.102,66.287,77.191,80.572,1.123,1.008,7.3,30.387,71.3,2.0,17.99572854,,,,,,14,12,20.3,9,7,16,0,8,99.7,-2,Will Wade,-0.8
2019,Virginia Tech,4,ACC,24.4696,118.433,93.9634,63.2505,23.7,118.0,94.3,0.93,56.4,48.9,31.4,26.4,17.5,21.7,29.8,72.6,54.2,48.0,39.4,33.2,55.0,45.0,1.91,66.436,76.946,79.227,1.141,0.958,5.0,30.716,65.0,2.0,20.33094225,,,,,,11,26,11.3,4,7,11,0,24,99.5,1,Buzz Williams,-0.4
2019,Florida St.,4,ACC,22.5574,112.987,90.4293,68.2507,19.2,111.3,92.1,0.898,50.7,47.3,36.3,36.1,19.2,20.3,33.1,73.1,51.0,46.2,33.6,32.6,61.7,38.3,1.929,59.895,78.662,81.864,1.067,0.956,7.7,32.314,69.9,2.0,22.32754226,,,,,,16,11,14.7,8,6,14,1,10,99.7,0,Leonard Hamilton,1.2
2019,Kansas,4,B12,20.7051,112.746,92.0406,69.9355,20.3,112.5,92.2,0.908,52.3,47.8,32.9,27.7,18.7,18.5,29.7,71.7,52.2,45.9,35.0,33.6,65.0,35.0,1.073,89.423,77.524,80.449,1.055,0.981,8.3,38.465,71.5,1.0,19.41284935,,,,,,20,21,17.7,11,7,18,0,6,99.6,-1,Bill Self,-3.7
2019,Kansas St.,4,B12,20.2225,107.96,87.7377,63.0414,19.0,106.5,87.5,0.906,49.5,48.1,30.7,30.5,17.4,22.9,28.1,74.4,49.0,49.1,33.6,31.2,61.8,38.2,2.149,48.118,76.626,79.942,1.013,0.912,6.6,32.441,64.7,0.0,20.67516737,,,,,,24,17,22.3,7,7,14,0,12,99.2,-2,Bruce Weber,-2.7
2019,Wisconsin,5,B10,23.675,110.809,87.134,63.61,20.1,108.9,88.8,0.913,51.5,44.8,27.5,25.9,14.4,17.2,24.0,73.5,49.8,43.7,36.6,31.2,65.9,34.1,1.84,59.597,77.318,81.283,1.045,0.93,6.2,36.867,64.8,0.0,20.30531955,,,,,,17,24,14.0,10,5,15,0,15,99.4,2,Greg Gard,-1.2
2019,Auburn,5,SEC,23.3317,119.571,96.2397,67.5363,23.5,119.4,95.9,0.926,54.2,51.8,31.0,36.6,17.5,25.3,32.7,67.1,51.3,50.4,38.1,35.6,50.4,49.6,2.174,57.754,76.563,79.991,1.138,0.989,6.1,32.322,69.3,4.0,21.37725659,,,,,,18,15,12.7,5,13,18,0,19,99.4,1,Bruce Pearl,0.9
2019,Mississippi St.,5,SEC,20.6776,117.395,96.7173,67.4194,19.8,116.4,96.6,0.895,54.6,50.1,32.3,31.7,19.3,19.7,34.9,70.2,53.3,48.5,37.8,35.3,61.0,39.0,1.657,82.586,77.708,81.887,1.12,1.015,4.6,32.171,68.8,0.0,18.25779152,,,,,,19,34,21.3,8,4,12,0,18,99.0,-1,Ben Howland,-1.5
2019,Marquette,5,BE,18.4207,114.15,95.7294,68.5839,16.5,112.2,95.7,0.862,54.1,45.9,35.9,35.7,19.5,16.6,29.1,73.8,50.5,44.8,39.3,31.9,58.3,41.7,1.536,71.641,77.863,80.718,1.088,0.967,2.8,24.34,70.4,0.0,16.95333028,,,,,,28,35,25.7,10,6,16,1,13,97.7,-2,Steve Wojciechowski,-1.8
2019,Iowa St.,6,B12,21.8472,118.992,97.1452,67.6056,22.1,118.2,96.1,0.915,54.9,48.5,30.3,23.6,16.2,18.8,28.5,70.0,55.0,47.1,36.5,33.8,60.4,39.6,1.485,56.016,77.656,79.614,1.127,0.994,4.3,33.257,69.1,0.0,18.83091951,,,,,,21,30,15.3,8,3,11,0,11,99.3,2,Steve Prohm,-1.2
2019,Buffalo,6,MAC,20.337,114.89,94.5531,73.7602,18.0,113.2,95.2,0.88,53.4,47.2,32.2,31.5,15.6,20.4,31.6,73.3,55.8,48.8,33.6,29.7,56.1,43.9,2.316,7.39,76.493,79.782,1.13,0.946,5.7,17.002,75.2,1.0,19.20906759,,,,,,15,6,23.3,2,5,7,1,63,97.7,0,Nate Oats,0.9
2019,Maryland,6,B10,19.9776,113.82,93.8429,65.6376,18.7,112.5,93.8,0.89,51.9,46.0,32.9,26.6,19.8,14.3,33.9,75.3,51.3,44.7,35.3,32.0,63.0,37.0,0.692,78.823,77.8,81.101,1.076,0.981,4.2,33.402,67.6,1.0,17.06024272,,,,,,27,36,26.7,6,6,12,1,25,97.4,0,Mark Turgeon,-0.7
2019,Villanova,6,BE,18.7745,116.973,98.1987,63.6099,16.4,115.1,98.7,0.854,53.4,49.9,35.3,28.6,17.0,18.1,30.8,72.7,53.9,49.7,35.3,33.5,46.5,53.5,1.66,68.466,77.874,80.324,1.123,1.011,3.7,25.545,65.1,1.0,20.91671704,,,,,,26,22,21.7,5,13,18,0,21,97.6,-1,Jay Wright,3.9
2019,Louisville,7,ACC,20.9708,113.376,92.4055,67.1312,20.2,112.9,92.7,0.906,50.9,46.4,35.1,31.6,17.8,16.3,29.2,74.2,50.6,45.7,34.2,31.7,56.3,43.7,1.928,53.581,76.75,80.459,1.071,0.974,2.3,35.477,68.6,0.0,17.82361235,,,,,,22,52,19.3,4,5,9,1,28,98.1,2,Chris Mack,0.0
2019,Wofford,7,SC,20.7146,118.357,97.6422,65.6363,17.9,115.8,97.9,0.873,57.8,50.2,27.7,31.8,16.2,19.3,32.3,75.4,54.3,50.9,41.6,32.7,56.5,43.5,1.792,1.063,76.813,80.659,1.182,0.983,4.2,18.861,67.2,1.0,14.39667754,,,,,,13,10,23.3,3,6,9,0,49,98.1,2,Mike Young,-2.1
2019,Nevada,7,MWC,18.9229,114.0,95.0771,69.2146,17.4,112.9,95.5,0.873,54.1,47.6,40.7,27.6,14.4,19.2,26.5,75.3,55.1,46.0,35.1,33.4,57.2,42.8,2.696,35.414,78.179,80.687,1.137,0.94,4.1,15.433,70.8,0.0,17.84625595,,,,,,23,19,23.0,1,7,8,2,68,91.4,0,Eric Musselman,3.6
2019,Cincinnati,7,Amer,17.0509,111.566,94.515,63.1993,18.2,112.1,93.9,0.885,49.0,48.1,38.1,30.5,16.1,20.9,37.6,70.6,47.3,44.7,35.0,35.1,66.9,33.1,1.891,51.633,76.833,80.351,1.098,0.953,5.9,24.662,64.9,0.0,16.02680255,,,,,,25,13,32.0,5,8,13,1,29,97.5,-1,Mick Cronin,0.1
2019,Utah St.,8,MWC,16.6198,112.966,96.3467,67.7963,15.3,111.2,95.9,0.846,54.3,46.2,36.7,34.1,17.9,17.2,31.7,77.8,54.7,42.1,35.7,34.8,62.0,38.0,1.314,9.835,77.916,80.436,1.123,0.953,2.2,16.722,69.5,0.0,14.14507636,,,,,,29,23,40.7,3,2,5,1,61,80.1,0,Craig Smith,-1.4
2019,Syracuse,8,ACC,16.3,110.213,93.9133,66.0629,16.0,109.4,93.4,0.86,49.5,47.5,36.8,34.8,18.4,23.2,30.1,66.7,49.5,46.5,33.0,32.3,57.2,42.8,1.632,73.806,79.404,82.21,1.032,0.972,0.5,30.432,67.4,0.0,16.41305727,,,,,,42,56,33.3,3,3,6,2,54,66.4,0,Jim Boeheim,4.6
2019,VCU,8,A10,15.6895,104.312,88.6222,68.1835,17.1,104.0,86.9,0.888,50.6,43.0,36.0,37.2,20.1,23.5,31.0,69.4,53.7,43.8,30.7,27.6,58.9,41.1,1.496,39.794,77.446,79.432,1.026,0.885,1.4,17.529,69.6,0.0,14.69947607,,,,,,34,28,41.3,2,3,5,3,60,69.3,-1,Mike Rhoades,-1.8
2019,Mississippi,8,SEC,15.0831,112.779,97.6963,68.3346,16.5,113.1,96.6,0.86,53.0,50.6,31.7,33.2,18.2,21.0,30.4,70.5,52.6,47.8,35.8,37.2,60.5,39.5,1.67,48.937,76.901,80.394,1.085,1.013,1.0,28.95,69.7,0.0,12.95164529,,,,,,36,66,46.0,4,3,7,0,36,79.6,-2,Kermit Davis,-0.2
2019,Oklahoma,9,B12,15.5345,109.401,93.8663,68.6808,16.1,108.9,92.8,0.863,50.2,47.1,31.4,24.1,17.4,17.5,26.2,72.1,49.6,45.0,34.2,33.3,66.8,33.2,2.126,58.325,77.409,80.585,1.016,0.974,2.5,35.499,70.5,1.0,14.23100113,,,,,,37,59,36.0,4,7,11,1,33,87.5,0,Lon Kruger,-1.0
2019,Baylor,9,B12,15.2935,113.517,98.2238,65.2511,13.9,112.0,98.1,0.821,50.9,48.6,32.6,36.5,19.9,18.5,38.1,71.2,50.9,47.1,34.0,34.1,59.6,40.4,1.457,57.749,76.915,79.891,1.071,1.004,0.9,32.475,66.7,1.0,14.52992029,,,,,,39,58,42.0,4,8,12,3,27,84.6,0,Scott Drew,-0.8
2019,UCF,9,Amer,14.5761,110.31,95.7335,64.7843,17.2,111.1,93.9,0.874,52.7,45.5,46.4,29.6,17.5,18.3,29.6,70.5,52.5,44.6,35.4,31.3,63.9,36.1,2.283,28.974,78.779,83.748,1.071,0.955,2.2,22.705,66.3,1.0,12.61216567,,,,,,30,27,42.7,2,6,8,1,50,87.1,-1,Johnny Dawkins,1.8
2019,Washington,9,P12,13.3669,106.98,93.6134,65.8589,12.6,106.0,93.4,0.811,52.1,47.3,35.1,34.5,19.8,24.0,29.6,65.6,52.3,46.0,34.6,33.1,60.2,39.8,2.147,74.311,77.264,79.89,1.036,0.955,3.3,23.31,67.4,1.0,14.06908621,,,,,,45,32,51.0,2,8,10,1,56,59.6,-2,Mike Hopkins,0.4
2019,Florida,10,SEC,18.3239,110.219,91.895,62.6903,18.4,109.8,91.4,0.892,49.9,48.4,30.4,33.6,18.0,22.6,31.1,68.3,49.8,48.6,33.5,32.0,56.6,43.4,1.39,79.849,77.265,79.585,1.042,0.971,0.6,34.588,64.3,1.0,16.846465,,,,,,31,48,28.3,4,4,8,2,35,86.4,3,Michael White,1.3
2019,Iowa,10,B10,15.9555,117.163,101.207,69.3715,15.9,116.4,100.5,0.844,52.6,51.6,42.3,28.8,17.2,18.5,29.9,71.0,51.5,53.4,36.1,32.6,61.0,39.0,1.504,55.647,78.354,81.123,1.106,1.04,3.2,31.994,70.9,1.0,13.47760873,,,,,,43,55,38.3,4,7,11,1,34,84.8,1,Fran Mccaffery,-1.7
